YMD,NAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,TMP_2,DEW_2,RH,AT mean,AT max
28/05/1992,VINH,18.74,105.67,1992,5,28,27.075,24.6625,87.375,24.63688625,28.95946
29/05/1992,VINH,18.74,105.67,1992,5,29,27.4,24.41666667,84.66666667,24.956175,28.64749
30/05/1992,VINH,18.74,105.67,1992,5,30,32.47142857,22.98571429,58.57142857,29.97528143,33.70465
31/05/1992,VINH,18.74,105.67,1992,5,31,31.5625,24.575,68.875,29.0961225,34.55034
1/6/1992,VINH,18.74,105.67,1992,6,1,29.98333333,25.93333333,79.83333333,27.54721333,29.77302
2/6/1992,VINH,18.74,105.67,1992,6,2,30.02,25.72,78.4,27.580396,30.76396
3/6/1992,VINH,18.74,105.67,1992,6,3,27.625,24.8,85.125,25.18569,28.25142
4/6/1992,VINH,18.74,105.67,1992,6,4,28.45,25.7125,85.625,26.01970125,28.77443
5/6/1992,VINH,18.74,105.67,1992,6,5,29.28,25.48,80.8,26.841164,28.86159
6/6/1992,VINH,18.74,105.67,1992,6,6,31.25,25.34285714,69.71428571,28.79724571,32.24731
7/6/1992,VINH,18.74,105.67,1992,6,7,27.36666667,24.61666667,85.66666667,24.92610167,28.75454
8/6/1992,VINH,18.74,105.67,1992,6,8,26.8,22.55714286,78.85714286,24.33132429,27.73606
9/6/1992,VINH,18.74,105.67,1992,6,9,27.4875,23.85,81.25,25.03448,28.33552
10/6/1992,VINH,18.74,105.67,1992,6,10,28.64285714,24.45714286,78.42857143,26.19219428,29.04968
11/6/1992,VINH,18.74,105.67,1992,6,11,28.47142857,24.64285714,80.28571429,26.02463571,28.94569
12/6/1992,VINH,18.74,105.67,1992,6,12,29.65714286,25.28571429,78.28571429,27.21307143,30.1492
13/06/1992,VINH,18.74,105.67,1992,6,13,31.12857143,23.82857143,66.14285714,28.65337714,31.42304
14/06/1992,VINH,18.74,105.67,1992,6,14,32.53333333,23.9,61.66666667,30.05080333,33.02568
15/06/1992,VINH,18.74,105.67,1992,6,15,30.225,23.6,68.75,27.75173,31.31905
16/06/1992,VINH,18.74,105.67,1992,6,16,32.0,23.36666667,62.0,29.51251,32.53174
17/06/1992,VINH,18.74,105.67,1992,6,17,32.52857143,23.6,61.16666667,30.04148,32.206
18/06/1992,VINH,18.74,105.67,1992,6,18,28.9,24.8,79.28571429,26.45304,29.16285
19/06/1992,VINH,18.74,105.67,1992,6,19,28.26666667,25.71666667,86.66666667,25.83753167,28.86159
20/06/1992,VINH,18.74,105.67,1992,6,20,28.96666667,25.5,82.22222222,26.53001667,29.354
22/06/1992,VINH,18.74,105.67,1992,6,22,31.01428571,26.31428571,78.0,28.57780857,33.68022
23/06/1992,VINH,18.74,105.67,1992,6,23,33.55,23.83333333,57.83333333,31.06035,33.71536
24/06/1992,VINH,18.74,105.67,1992,6,24,33.61428571,23.68571429,57.28571429,31.12199142,34.61455
25/06/1992,VINH,18.74,105.67,1992,6,25,33.125,23.47142857,59.14285714,30.63236286,34.20318
26/06/1992,VINH,18.74,105.67,1992,6,26,30.53333333,25.47777778,75.0,28.08694333,31.15391
28/06/1992,VINH,18.74,105.67,1992,6,28,25.7375,24.3125,92.125,23.30205625,25.76336
29/06/1992,VINH,18.74,105.67,1992,6,29,25.48333333,23.71666667,90.33333333,23.04029833,24.66537
1/7/1992,VINH,18.74,105.67,1992,7,1,30.275,23.0875,66.5,27.79358875,30.91533
2/7/1992,VINH,18.74,105.67,1992,7,2,31.5125,23.4625,63.375,29.02940125,32.51338
3/7/1992,VINH,18.74,105.67,1992,7,3,32.35714286,22.28571429,55.71428571,29.85097143,33.18776
4/7/1992,VINH,18.74,105.67,1992,7,4,32.775,22.71428571,54.42857143,30.27287857,33.0012
5/7/1992,VINH,18.74,105.67,1992,7,5,32.44444444,22.6125,56.875,29.94274902,33.10213
6/7/1992,VINH,18.74,105.67,1992,7,6,31.04285714,22.47142857,60.57142857,28.54741285,30.01308
7/7/1992,VINH,18.74,105.67,1992,7,7,28.575,23.2375,73.875,26.10608375,28.15049
8/7/1992,VINH,18.74,105.67,1992,7,8,24.84285714,23.82857143,94.14285714,22.40537714,24.26471
9/7/1992,VINH,18.74,105.67,1992,7,9,25.6,22.44285714,83.42857143,23.13677571,26.13036
10/7/1992,VINH,18.74,105.67,1992,7,10,27.3375,23.4625,80.375,24.87945125,27.96087
11/7/1992,VINH,18.74,105.67,1992,7,11,28.71111111,23.975,78.125,26.25266194,28.84935
12/7/1992,VINH,18.74,105.67,1992,7,12,28.67142857,25.22857143,82.0,26.23239714,27.85841
13/07/1992,VINH,18.74,105.67,1992,7,13,27.4375,23.9,81.75,24.985545,28.84323
15/07/1992,VINH,18.74,105.67,1992,7,15,27.6625,25.45,88.25,25.23291,27.66267
16/07/1992,VINH,18.74,105.67,1992,7,16,28.25,25.21428571,83.14285714,25.81327857,29.25154
17/07/1992,VINH,18.74,105.67,1992,7,17,29.2,25.08571429,79.71428571,26.75561143,31.44599
18/07/1992,VINH,18.74,105.67,1992,7,18,30.675,25.1625,74.125,28.22293625,32.04239
19/07/1992,VINH,18.74,105.67,1992,7,19,32.9875,24.5875,63.125,30.51276375,35.04581
20/07/1992,VINH,18.74,105.67,1992,7,20,32.6875,25.0375,65.75,30.22144875,35.9297
21/07/1992,VINH,18.74,105.67,1992,7,21,32.28571429,24.31428571,63.42857143,29.81100858,33.5747
22/07/1992,VINH,18.74,105.67,1992,7,22,28.825,24.76666667,78.33333333,26.37798,28.46552
23/07/1992,VINH,18.74,105.67,1992,7,23,27.12857143,23.98333333,83.0,24.679745,26.44998
24/07/1992,VINH,18.74,105.67,1992,7,24,27.88333333,24.33333333,81.33333333,25.43533333,28.04191
25/07/1992,VINH,18.74,105.67,1992,7,25,27.14285714,24.56666667,85.5,24.70287,25.96675
26/07/1992,VINH,18.74,105.67,1992,7,26,26.98571429,23.32857143,81.57142857,24.52772715,26.86135
27/07/1992,VINH,18.74,105.67,1992,7,27,26.46666667,24.21666667,88.0,24.02538167,26.44845
28/07/1992,VINH,18.74,105.67,1992,7,28,24.98571429,23.94285714,94.0,22.54912572,23.66066
30/07/1992,VINH,18.74,105.67,1992,7,30,28.1,25.73333333,87.5,25.67212,27.96546
31/07/1992,VINH,18.74,105.67,1992,7,31,28.275,24.5125,81.5,25.82739125,29.24695
1/8/1992,VINH,18.74,105.67,1992,8,1,29.51428571,22.88571429,68.57142857,27.03435142,30.80063
2/8/1992,VINH,18.74,105.67,1992,8,2,28.8875,24.0125,75.625,26.42856625,29.24695
3/8/1992,VINH,18.74,105.67,1992,8,3,28.5125,24.875,81.125,26.0690125,28.55421
4/8/1992,VINH,18.74,105.67,1992,8,4,28.4125,24.975,82.375,25.9711425,28.74689
6/8/1992,VINH,18.74,105.67,1992,8,6,28.925,23.35,74.0,26.455705,29.93051
7/8/1992,VINH,18.74,105.67,1992,8,7,30.56666667,22.08,58.6,28.06809067,31.28692
8/8/1992,VINH,18.74,105.67,1992,8,8,30.8625,24.2625,69.25,28.39554125,32.64797
9/8/1992,VINH,18.74,105.67,1992,8,9,30.4625,25.5125,75.5,28.01706625,30.74713
10/8/1992,VINH,18.74,105.67,1992,8,10,29.62857143,25.65714286,79.71428571,27.19035429,29.35553
11/8/1992,VINH,18.74,105.67,1992,8,11,28.47142857,24.85714286,81.28571429,26.02791428,28.35235
12/8/1992,VINH,18.74,105.67,1992,8,12,28.0625,25.5375,86.625,25.63184875,27.95781
13/08/1992,VINH,18.74,105.67,1992,8,13,29.275,25.525,81.0,26.8368825,30.65385
14/08/1992,VINH,18.74,105.67,1992,8,14,29.15714286,25.34285714,80.71428571,26.71694572,29.75925
15/08/1992,VINH,18.74,105.67,1992,8,15,26.775,24.175,86.75,24.3312275,31.04074
16/08/1992,VINH,18.74,105.67,1992,8,16,25.275,23.8,91.75,22.83449,24.0705
17/08/1992,VINH,18.74,105.67,1992,8,17,26.325,24.8375,91.75,23.89406375,26.26648
18/08/1992,VINH,18.74,105.67,1992,8,18,28.1875,25.2,84.875,25.750935,29.85253
19/08/1992,VINH,18.74,105.67,1992,8,19,28.54285714,24.42,71.8,26.092226,31.14779
20/08/1992,VINH,18.74,105.67,1992,8,20,29.52857143,25.83333333,80.16666667,27.09365,32.26567
21/08/1992,VINH,18.74,105.67,1992,8,21,29.88888889,25.97142857,81.28571429,27.45391841,32.24731
22/08/1992,VINH,18.74,105.67,1992,8,22,29.41111111,25.88888889,81.77777778,26.97774444,29.66903
23/08/1992,VINH,18.74,105.67,1992,8,23,28.1,25.41666667,84.16666667,25.667275,27.96393
24/08/1992,VINH,18.74,105.67,1992,8,24,26.1375,25.27142857,91.71428571,23.71432786,25.67926
25/08/1992,VINH,18.74,105.67,1992,8,25,26.3375,25.5,95.25,23.916625,25.1792
26/08/1992,VINH,18.74,105.67,1992,8,26,26.78571429,25.35714286,92.14285714,24.35996429,26.869
27/08/1992,VINH,18.74,105.67,1992,8,27,26.77777778,25.5,92.88888889,24.35426111,27.56939
28/08/1992,VINH,18.74,105.67,1992,8,28,28.09,25.33333333,88.0,25.65606,30.15379
29/08/1992,VINH,18.74,105.67,1992,8,29,28.52857143,25.91428571,86.71428571,26.10088857,31.16615
30/08/1992,VINH,18.74,105.67,1992,8,30,29.7,25.75,79.83333333,27.262775,29.36165
31/08/1992,VINH,18.74,105.67,1992,8,31,30.6125,26.2125,78.625,28.17687625,33.05322
1/9/1992,VINH,18.74,105.67,1992,9,1,30.3375,24.9,74.0,27.883445,32.03474
2/9/1992,VINH,18.74,105.67,1992,9,2,29.2625,25.0375,79.625,26.81699875,31.69375
3/9/1992,VINH,18.74,105.67,1992,9,3,29.03333333,25.4,81.33333333,26.59475333,30.2639
4/9/1992,VINH,18.74,105.67,1992,9,4,29.9,24.77777778,75.77777778,27.4467,31.54692
5/9/1992,VINH,18.74,105.67,1992,9,5,29.98333333,24.35,73.5,27.52298833,33.11437
6/9/1992,VINH,18.74,105.67,1992,9,6,31.68571429,23.91428571,64.28571429,29.20848858,33.83006
7/9/1992,VINH,18.74,105.67,1992,9,7,27.72857143,24.3,82.14285714,25.28099,27.96087
8/9/1992,VINH,18.74,105.67,1992,9,8,25.725,24.3,91.28571429,23.28944,25.56915
9/9/1992,VINH,18.74,105.67,1992,9,9,28.3125,25.4875,85.0,25.87958375,28.06486
12/9/1992,VINH,18.74,105.67,1992,9,12,29.125,23.48571429,74.71428571,26.65658143,31.82982
13/09/1992,VINH,18.74,105.67,1992,9,13,27.71428571,24.27142857,82.28571429,25.26635285,29.34482
15/09/1992,VINH,18.74,105.67,1992,9,15,28.3875,25.075,83.25,25.9478225,29.25766
16/09/1992,VINH,18.74,105.67,1992,9,16,28.44285714,25.2,83.28571429,26.00476,29.35553
18/09/1992,VINH,18.74,105.67,1992,9,18,23.5,22.5,94.0,21.05025,21.05025
20/09/1992,VINH,18.74,105.67,1992,9,20,25.55714286,24.21428571,92.57142857,23.12127857,26.66561
21/09/1992,VINH,18.74,105.67,1992,9,21,25.08333333,24.225,94.5,22.65047583,23.5735
22/09/1992,VINH,18.74,105.67,1992,9,22,28.62,24.28,78.2,26.166764,28.24989
23/09/1992,VINH,18.74,105.67,1992,9,23,27.8875,24.2375,81.625,25.43800875,29.43657
25/09/1992,VINH,18.74,105.67,1992,9,25,25.9875,24.9125,94.0,23.55973625,25.47281
26/09/1992,VINH,18.74,105.67,1992,9,26,25.93333333,24.075,89.625,23.49308083,25.16237
28/09/1992,VINH,18.74,105.67,1992,9,28,25.02857143,23.95714286,93.85714286,22.59194429,23.76465
29/09/1992,VINH,18.74,105.67,1992,9,29,25.14285714,24.0,93.57142857,22.7062,24.75865
30/09/1992,VINH,18.74,105.67,1992,9,30,26.175,24.3125,90.0,23.73693125,26.46375
1/10/1992,VINH,18.74,105.67,1992,10,1,26.2,23.85,87.25,23.754705,26.7543
2/10/1992,VINH,18.74,105.67,1992,10,2,27.025,24.875,88.5,24.5904375,26.26189
3/10/1992,VINH,18.74,105.67,1992,10,3,26.95714286,24.32857143,86.42857143,24.51462715,27.8477
4/10/1992,VINH,18.74,105.67,1992,10,4,26.325,24.0625,87.75,23.88220625,26.45151
5/10/1992,VINH,18.74,105.67,1992,10,5,24.575,23.425,93.5,22.1329525,23.56279
6/10/1992,VINH,18.74,105.67,1992,10,6,23.78571429,22.57142857,93.14285714,21.33534286,23.44962
7/10/1992,VINH,18.74,105.67,1992,10,7,24.5,21.98571429,86.14285714,22.03638143,23.43738
8/10/1992,VINH,18.74,105.67,1992,10,8,22.25,21.775,97.125,19.7966575,21.96168
9/10/1992,VINH,18.74,105.67,1992,10,9,21.7,21.3,97.5,19.24269,19.64794
10/10/1992,VINH,18.74,105.67,1992,10,10,22.34285714,21.81666667,96.5,19.889595,20.75205
11/10/1992,VINH,18.74,105.67,1992,10,11,23.65,22.625,94.0,21.2012625,23.35634
12/10/1992,VINH,18.74,105.67,1992,10,12,24.3625,22.4875,89.625,21.90738375,25.16237
13/10/1992,VINH,18.74,105.67,1992,10,13,22.6375,17.97142857,75.28571429,20.12363786,26.3949
14/10/1992,VINH,18.74,105.67,1992,10,14,22.11428571,16.18571429,69.57142857,19.57624142,24.75095
15/10/1992,VINH,18.74,105.67,1992,10,15,22.02857143,17.41428571,76.57142857,19.50983857,22.1054
16/10/1992,VINH,18.74,105.67,1992,10,16,22.76666667,18.46666667,78.0,20.25960667,22.80579
17/10/1992,VINH,18.74,105.67,1992,10,17,23.3875,19.1125,78.0,20.88659625,23.69886
18/10/1992,VINH,18.74,105.67,1992,10,18,23.3,18.11666667,73.66666667,20.784385,23.5964
19/10/1992,VINH,18.74,105.67,1992,10,19,23.48571429,18.74285714,75.71428571,20.97856572,23.98788
20/10/1992,VINH,18.74,105.67,1992,10,20,23.18571429,17.78571429,73.71428571,20.66572143,24.68215
21/10/1992,VINH,18.74,105.67,1992,10,21,22.14285714,17.45714286,76.85714286,19.62409428,23.57503
22/10/1992,VINH,18.74,105.67,1992,10,22,22.8625,19.65714286,83.57142857,20.37307929,23.51689
23/10/1992,VINH,18.74,105.67,1992,10,23,21.2,20.6,96.0,18.73498,19.03624
26/10/1992,VINH,18.74,105.67,1992,10,26,22.9,19.1,79.5,20.40183,20.71839
27/10/1992,VINH,18.74,105.67,1992,10,27,22.98571429,17.74285714,74.42857143,20.46626572,23.78602
28/10/1992,VINH,18.74,105.67,1992,10,28,20.47142857,15.92857143,77.42857143,17.93930714,21.59004
29/10/1992,VINH,18.74,105.67,1992,10,29,18.925,17.8875,93.625,16.43212875,17.11398
30/10/1992,VINH,18.74,105.67,1992,10,30,21.25,18.62857143,84.28571429,18.75451714,22.40972
31/10/1992,VINH,18.74,105.67,1992,10,31,22.9,19.67142857,82.71428571,20.41057286,24.40537
1/11/1992,VINH,18.74,105.67,1992,11,1,23.61666667,19.43333333,78.83333333,21.11929667,24.40231
2/11/1992,VINH,18.74,105.67,1992,11,2,22.42857143,19.01428571,82.28571429,19.93191857,23.40372
3/11/1992,VINH,18.74,105.67,1992,11,3,23.76666667,20.95,84.5,21.29160167,22.82415
4/11/1992,VINH,18.74,105.67,1992,11,4,22.7375,20.2875,86.75,20.25847375,23.3135
5/11/1992,VINH,18.74,105.67,1992,11,5,23.5875,19.3625,79.125,21.08922125,26.67933
6/11/1992,VINH,18.74,105.67,1992,11,6,22.925,20.1125,85.125,20.44217125,24.61641
7/11/1992,VINH,18.74,105.67,1992,11,7,24.1,21.3,85.25,21.62829,25.62265
8/11/1992,VINH,18.74,105.67,1992,11,8,22.45,20.8875,91.25,19.98187875,23.13459
9/11/1992,VINH,18.74,105.67,1992,11,9,15.81428571,12.2,80.42857143,13.25306,14.49286
10/11/1992,VINH,18.74,105.67,1992,11,10,17.1375,10.6125,66.5,14.54404625,17.72257
11/11/1992,VINH,18.74,105.67,1992,11,11,16.2375,12.6375,80.5,13.68042875,17.44885
12/11/1992,VINH,18.74,105.67,1992,11,12,18.55,13.25,73.5,15.988425,20.25653
13/11/1992,VINH,18.74,105.67,1992,11,13,23.28,13.74,62.4,20.697542,28.98843
14/11/1992,VINH,18.74,105.67,1992,11,14,18.21428571,14.0,77.28571429,15.6662,20.47369
15/11/1992,VINH,18.74,105.67,1992,11,15,17.775,15.925,89.0,15.2590025,16.98551
16/11/1992,VINH,18.74,105.67,1992,11,16,17.72857143,16.87142857,94.85714286,15.22733286,21.22916
17/11/1992,VINH,18.74,105.67,1992,11,17,18.73333333,17.65,93.33333333,16.23797833,17.50699
18/11/1992,VINH,18.74,105.67,1992,11,18,20.1375,19.18571429,90.57142857,17.65721643,21.31326
19/11/1992,VINH,18.74,105.67,1992,11,19,21.61428571,20.2,94.5,19.14066,21.92802
20/11/1992,VINH,18.74,105.67,1992,11,20,21.575,18.62857143,83.71428571,19.07756714,26.09823
21/11/1992,VINH,18.74,105.67,1992,11,21,18.52857143,13.81428571,74.71428571,15.97575857,17.46262
22/11/1992,VINH,18.74,105.67,1992,11,22,19.0125,16.4625,85.875,16.49730125,20.30855
23/11/1992,VINH,18.74,105.67,1992,11,23,19.51428571,18.48571429,93.85714286,17.02703142,17.9153
24/11/1992,VINH,18.74,105.67,1992,11,24,19.8,19.18,96.2,17.321654,18.22421
25/11/1992,VINH,18.74,105.67,1992,11,25,21.2625,17.975,82.125,18.7569425,21.02271
26/11/1992,VINH,18.74,105.67,1992,11,26,19.6625,13.6875,69.625,17.10094375,20.04243
27/11/1992,VINH,18.74,105.67,1992,11,27,19.61428571,15.46666667,75.66666667,17.08024,19.08668
28/11/1992,VINH,18.74,105.67,1992,11,28,19.61428571,16.17142857,81.42857143,17.09102285,18.88329
29/11/1992,VINH,18.74,105.67,1992,11,29,15.46666667,15.25,96.5,12.95419167,14.29406
30/11/1992,VINH,18.74,105.67,1992,11,30,18.2,14.91428571,82.85714286,15.66598857,20.45074
1/12/1992,VINH,18.74,105.67,1992,12,1,17.05,12.6,78.25,14.48748,19.44603
2/12/1992,VINH,18.74,105.67,1992,12,2,17.38571429,11.55714286,70.71428571,14.80522429,19.72434
3/12/1992,VINH,18.74,105.67,1992,12,3,16.28333333,12.95,81.0,13.73076833,15.155
4/12/1992,VINH,18.74,105.67,1992,12,4,18.45714286,15.37142857,82.28571429,15.92858286,16.88764
5/12/1992,VINH,18.74,105.67,1992,12,5,20.4625,17.8125,86.75,17.95925625,27.0601
6/12/1992,VINH,18.74,105.67,1992,12,6,21.125,19.3625,90.0,18.64149625,21.2108
7/12/1992,VINH,18.74,105.67,1992,12,7,20.94285714,19.25714286,90.42857143,18.45883428,21.50594
8/12/1992,VINH,18.74,105.67,1992,12,8,19.9625,18.5,91.75,17.472775,21.01047
9/12/1992,VINH,18.74,105.67,1992,12,9,20.95714286,19.05714286,89.42857143,18.46997429,21.20621
10/12/1992,VINH,18.74,105.67,1992,12,10,22.1,19.6,86.5,19.61428,22.52289
11/12/1992,VINH,18.74,105.67,1992,12,11,22.0125,20.875,93.5,19.5468125,21.13282
12/12/1992,VINH,18.74,105.67,1992,12,12,22.6125,20.8,90.0,20.142065,23.61935
13/12/1992,VINH,18.74,105.67,1992,12,13,23.2,20.91666667,87.66666667,20.727825,23.91602
14/12/1992,VINH,18.74,105.67,1992,12,14,22.6625,20.6375,88.75,20.18927875,22.72016
15/12/1992,VINH,18.74,105.67,1992,12,15,17.8875,15.6,87.14285714,15.365855,18.41536
16/12/1992,VINH,18.74,105.67,1992,12,16,16.84285714,14.92857143,88.71428571,14.31720714,15.285
17/12/1992,VINH,18.74,105.67,1992,12,17,18.375,16.175,87.625,15.8592275,18.59274
18/12/1992,VINH,18.74,105.67,1992,12,18,20.15,18.1875,88.875,17.65436875,20.30396
19/12/1992,VINH,18.74,105.67,1992,12,19,20.35,18.1375,88.125,17.85240375,21.80261
20/12/1992,VINH,18.74,105.67,1992,12,20,21.5375,19.14285714,84.57142857,19.04816071,23.40372
21/12/1992,VINH,18.74,105.67,1992,12,21,21.6375,19.8125,89.75,19.15780625,21.41725
22/12/1992,VINH,18.74,105.67,1992,12,22,21.1625,19.325,89.875,18.6781975,21.21386
23/12/1992,VINH,18.74,105.67,1992,12,23,20.575,18.775,89.5,18.0858075,21.12823
24/12/1992,VINH,18.74,105.67,1992,12,24,12.975,10.55,85.375,10.405565,11.84879
25/12/1992,VINH,18.74,105.67,1992,12,25,13.475,12.875,96.125,10.9381375,12.07207
26/12/1992,VINH,18.74,105.67,1992,12,26,15.73333333,14.18,86.2,13.20288733,16.26217
27/12/1992,VINH,18.74,105.67,1992,12,27,18.84285714,16.92857143,88.85714286,16.33580714,17.90765
28/12/1992,VINH,18.74,105.67,1992,12,28,20.72857143,18.76666667,90.16666667,18.23833,22.49382
29/12/1992,VINH,18.74,105.67,1992,12,29,21.7,20.3,91.875,19.22739,21.03036
30/12/1992,VINH,18.74,105.67,1992,12,30,22.22857143,21.02857143,93.14285714,19.76393714,22.02589
31/12/1992,VINH,18.74,105.67,1992,12,31,21.175,19.925,92.75,18.6998025,19.34209
1/1/1993,VINH,18.74,105.67,1993,1,1,20.2,18.76666667,91.83333333,17.71293,19.80543
2/1/1993,VINH,18.74,105.67,1993,1,2,21.21428571,19.38571429,89.85714286,18.73060142,21.012
3/1/1993,VINH,18.74,105.67,1993,1,3,21.75,20.175,91.125,19.2751775,22.72016
4/1/1993,VINH,18.74,105.67,1993,1,4,22.61428571,19.85714286,85.28571429,20.12941428,23.00459
5/1/1993,VINH,18.74,105.67,1993,1,5,22.8,19.08333333,80.66666667,20.302175,23.11164
6/1/1993,VINH,18.74,105.67,1993,1,6,22.1875,19.1875,84.125,19.69494375,23.81203
7/1/1993,VINH,18.74,105.67,1993,1,7,22.21666667,20.53333333,90.66666667,19.74452667,22.42043
8/1/1993,VINH,18.74,105.67,1993,1,8,22.77142857,20.6,88.14285714,20.29698,22.82109
9/1/1993,VINH,18.74,105.67,1993,1,9,21.71428571,19.91428571,90.0,19.23568857,22.3195
10/1/1993,VINH,18.74,105.67,1993,1,10,22.25714286,19.54285714,85.42857143,19.76960572,22.90672
11/1/1993,VINH,18.74,105.67,1993,1,11,22.11111111,19.88888889,87.66666667,19.62974444,22.31797
12/1/1993,VINH,18.74,105.67,1993,1,12,22.8375,20.8875,88.875,20.36705375,21.62829
13/01/1993,VINH,18.74,105.67,1993,1,13,22.0125,20.3125,90.375,19.53820625,22.22469
14/01/1993,VINH,18.74,105.67,1993,1,14,22.45,20.35714286,87.85714286,19.97376429,22.71863
15/01/1993,VINH,18.74,105.67,1993,1,15,14.625,12.325,87.0,12.0728225,16.44108
16/01/1993,VINH,18.74,105.67,1993,1,16,10.65,6.775,77.375,8.0367575,8.82089
17/01/1993,VINH,18.74,105.67,1993,1,17,10.2,8.625,90.125,7.6177625,8.71996
